id,full_name,credit_sco,gender,age,occupation,balance,monthly_ir,address,origin_province,tenure_ye,married,nums_card,nums_service,active_member,last_active_date,last_transaction_month,created_date,exit,customer_segment,engagement_score,loyalty_level,digital_behavior,risk_score,risk_segment,cluster_group
52142,Mai Thu Bảo,707,male,55,Lao động phổ thông,43754923,15000000,Phường Chợ Quán (Q5),Bình Dương,3,0,1,1,False,28/02/2022,0,29/12/2021,False,Emerging,7,Bronze,offline,0.3152,Low,2
52143,Nguyễn Thanh Linh,632,female,68,Nhân viên văn phòng/Công chức,9077698,14000000,Phường Quang Trung (GV),Bình Dương,2,1,2,5,False,06/08/2023,0,11/02/2023,False,Mass,25,Bronze,offline,0.3542,Low,2
52144,Phạm Thu Thành,706,male,66,Chủ Doanh nghiệp nhỏ,108122909,57000000,Phường 7 (Q7),TP. Hồ Chí Minh,0,1,5,4,True,13/05/2025,301172678,20/02/2025,False,Affluent,85,Bronze,mobile,0.0918,Low,3
52145,Vũ Thu Dương,703,female,45,Giáo viên/Giảng viên,23793307,24000000,Phường 14 (Q12),Tỉnh khác,2,1,2,3,False,24/10/2023,0,05/10/2022,False,Emerging,17,Bronze,offline,0.2796,Low,2
52146,Hoàng Quang Duyên,632,female,47,Giáo viên/Giảng viên,130231885,26000000,Phường An Hội (BT),Tỉnh khác,4,1,1,2,False,31/10/2022,0,23/05/2021,False,Emerging,10,Bronze,offline,0.3356,Low,2
52147,Phạm Xuân Khoa,655,male,41,Hưu trí,11526089,11000000,Phường Bến Thành (Q1),Bình Dương,1,1,2,3,False,25/05/2024,0,17/05/2024,True,Mass,17,Bronze,offline,0.3593,Low,1
52148,Mai Đức Hương,660,female,37,Nội trợ/Sinh viên,17580873,12000000,Phường Tân Định (Q1),Bình Dương,4,1,1,3,False,29/12/2021,0,18/06/2021,False,Mass,14,Bronze,offline,0.3472,Low,2
52149,Vũ Quang Huy,652,male,70,Nội trợ/Sinh viên,19582989,7000000,Phường Vĩnh Hội (Q4),Đồng Nai,4,1,3,3,False,24/01/2023,0,25/06/2021,True,Mass,20,Bronze,offline,0.3639,Low,2
52150,Dương Gia Yến,720,female,85,Chủ Doanh nghiệp nhỏ,889973693,109000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,3,2,3,6,False,31/01/2024,0,15/01/2022,False,Priority,31,Bronze,offline,0.1464,Low,4
52151,Vũ Minh Châu,717,male,75,Kỹ sư/Chuyên viên IT,24270723,29000000,Xã Xuân Thới Đông (HM),Bà Rịa - Vũng Tàu,1,0,3,5,False,30/01/2024,0,04/07/2023,False,Emerging,28,Bronze,offline,0.2444,Low,1
52152,Nguyễn Trần Hương,610,female,72,Nội trợ/Sinh viên,27628302,4000000,Phường Quang Trung (GV),Đồng Nai,3,0,3,2,False,20/08/2024,0,28/02/2022,True,Mass,16,Bronze,offline,0.4203,Medium,2
52153,Hoàng Hữu Yến,641,female,35,Lao động phổ thông,34790772,13000000,Phường Hòa Bình (Q11),Cần Thơ,3,1,3,1,False,23/10/2024,0,23/06/2022,True,Mass,13,Bronze,offline,0.381,Low,2
52154,Bùi Thu Tú,710,male,31,Giáo viên/Giảng viên,56415533,28000000,Phường 14 (Q12),Cần Thơ,2,1,1,4,False,28/06/2023,0,09/08/2022,False,Emerging,18,Bronze,offline,0.2487,Low,2
52155,Nguyễn Minh Quang,676,male,88,Quản lý/Lãnh đạo,215089741,95000000,Xã Xuân Thới Đông (HM),Tiền Giang,1,1,3,1,False,15/02/2025,0,22/04/2024,False,Priority,13,Bronze,offline,0.25,Low,4
52156,Mai Thanh Tú,582,male,38,Lao động phổ thông,18959121,13000000,Phường 14 (Q12),TP. Hồ Chí Minh,3,1,1,3,False,23/01/2023,0,26/07/2021,False,Mass,14,Bronze,offline,0.4223,Medium,2
52157,Bùi Quang Ngọc,680,female,35,Lao động phổ thông,16846291,19000000,Phường Quang Trung (GV),Hà Nội,0,0,2,1,True,01/05/2025,30979063,31/01/2025,False,Emerging,65,Bronze,mobile,0.2338,Low,1
52158,Trần Thu Yến,681,female,86,Kế toán/Tài chính,18285571,16000000,Phường Tân Định (Q1),Đồng Nai,1,1,2,3,False,25/10/2024,0,12/07/2023,False,Emerging,17,Bronze,offline,0.3178,Low,1
52159,Dương Văn Vũ,724,male,76,Chủ Doanh nghiệp nhỏ,81906697,103000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,0,1,3,5,True,09/06/2025,82039323,07/01/2025,False,Priority,76,Bronze,mobile,0.0827,Low,4
52160,Mai Hữu Duyên,636,female,29,Nhân viên văn phòng/Công chức,17687237,19000000,Phường Tân Định (Q1),TP. Hồ Chí Minh,3,0,2,2,False,14/03/2025,0,06/02/2022,True,Emerging,14,Bronze,offline,0.3697,Low,2
52161,Hoàng Văn Quang,726,male,50,Quản lý/Lãnh đạo,15541670,68000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,0,1,3,8,False,28/09/2024,0,02/08/2024,False,Priority,39,Bronze,offline,0.1702,Low,1
52162,Vũ Thị Mai,767,female,62,Lao động phổ thông,38027748,16000000,Phường 14 (Q12),TP. Hồ Chí Minh,1,1,2,2,False,21/07/2024,0,10/06/2024,False,Emerging,14,Bronze,offline,0.3024,Low,1
52163,Bùi Gia Quang,737,male,41,Kinh doanh/Bán hàng,41965651,27000000,Phường Thắng Lợi (Q10),Bà Rịa - Vũng Tàu,0,1,1,4,False,22/11/2024,0,19/11/2024,False,Emerging,18,Bronze,offline,0.2543,Low,1
52164,Đặng Xuân Anh,701,male,43,Giáo viên/Giảng viên,48313978,35000000,Xã Xuân Thới Đông (HM),TP. Hồ Chí Minh,3,1,3,6,False,23/07/2024,0,17/11/2021,False,Affluent,31,Bronze,offline,0.2116,Low,2
52165,Vũ Thanh Hương,710,female,67,Kinh doanh/Bán hàng,65551709,48000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,2,0,4,2,False,05/06/2023,0,20/03/2023,False,Affluent,20,Bronze,offline,0.2319,Low,2
52166,Hoàng Anh Ánh,670,female,55,Quản lý/Lãnh đạo,264652668,101000000,Phường Tân Định (Q1),Long An,3,1,2,7,False,27/09/2024,0,23/10/2021,False,Priority,32,Bronze,offline,0.1785,Low,4
52167,Nguyễn Xuân Lan,681,female,84,Kinh doanh/Bán hàng,180303235,45000000,Linh Trung (TP Thủ Đức),Tỉnh khác,3,1,2,7,False,14/05/2022,0,05/05/2022,False,Affluent,32,Bronze,offline,0.1822,Low,4
52168,Hoàng Anh Hồng,648,female,53,Nội trợ/Sinh viên,7835226,9000000,Phường Quang Trung (GV),TP. Hồ Chí Minh,2,3,3,1,False,14/06/2024,0,13/04/2023,True,Mass,13,Bronze,offline,0.4,Medium,2
52169,Phạm Văn Linh,658,female,52,Kế toán/Tài chính,65702941,21000000,Phường Thắng Lợi (Q10),Long An,3,1,3,3,False,15/07/2022,0,12/05/2022,False,Emerging,20,Bronze,offline,0.3153,Low,2
52170,Dương Thanh Hương,726,female,21,Nhân viên văn phòng/Công chức,29012399,19000000,Thị trấn Tân Túc (BC),Đồng Nai,3,0,1,6,False,17/01/2023,0,09/07/2021,False,Emerging,26,Bronze,offline,0.2497,Low,2
52171,Dương Văn Châu,707,male,67,Lao động phổ thông,14917715,7000000,Phường Tân Định (Q1),TP. Hồ Chí Minh,1,1,3,3,False,07/11/2023,0,04/10/2023,False,Mass,20,Bronze,offline,0.3192,Low,1
52172,Trần Thu Duyên,739,female,68,Hưu trí,32029181,20000000,Phường Thắng Lợi (Q10),TP. Hồ Chí Minh,1,1,2,4,False,10/03/2024,0,21/07/2023,False,Emerging,21,Bronze,offline,0.2715,Low,1
52173,Lê Hoàng Linh,614,female,60,Nhân viên văn phòng/Công chức,99180197,22000000,Xã Xuân Thới Đông (HM),Long An,4,0,3,4,False,11/02/2022,0,02/06/2021,False,Emerging,24,Bronze,offline,0.3399,Low,2
52174,Đặng Minh Nhiên,767,male,34,Giáo viên/Giảng viên,63777083,19000000,Linh Trung (TP Thủ Đức),Bình Dương,3,1,3,3,False,11/04/2024,0,03/03/2022,False,Emerging,20,Bronze,offline,0.2777,Low,2
52175,Dương Hoàng Bảo,657,male,47,Kinh doanh/Bán hàng,18574208,12000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,4,2,2,3,False,24/08/2024,0,05/01/2021,False,Mass,17,Bronze,offline,0.3496,Low,2
52176,Dương Anh Ngọc,800,female,42,Quản lý/Lãnh đạo,40936819,92000000,Phường Tân Định (Q1),TP. Hồ Chí Minh,1,0,2,6,False,05/05/2024,0,14/02/2024,False,Priority,28,Bronze,offline,0.1836,Low,4
52177,Nguyễn Trần Chi,635,female,47,Hưu trí,19538407,15000000,Xã Vĩnh Lộc A (BC),Hà Nội,1,0,2,5,False,19/11/2024,0,09/10/2023,False,Emerging,25,Bronze,offline,0.34,Low,1
52178,Vũ Kim Ánh,663,female,46,Lao động phổ thông,17143558,12000000,Phường Bến Thành (Q1),Đồng Nai,1,1,3,1,False,14/02/2025,0,24/06/2024,False,Mass,13,Bronze,offline,0.3696,Low,1
52179,Trần Quang Vân,787,female,49,Kỹ sư/Chuyên viên IT,48153224,35000000,Phường Tân Sơn Nhì (Tân Phú),TP. Hồ Chí Minh,3,1,5,2,False,01/11/2024,0,22/01/2022,False,Affluent,22,Bronze,offline,0.2616,Low,2
52180,Trần Hữu Yến,707,female,44,Chủ Doanh nghiệp nhỏ,189262849,136000000,Phường Tân Sơn Nhì (Tân Phú),Tỉnh khác,3,0,3,2,False,18/04/2023,0,24/09/2021,False,Priority,16,Bronze,offline,0.2151,Low,4
52181,Dương Quang Hồng,724,female,40,Kỹ sư/Chuyên viên IT,47197623,48000000,Phường An Hội (BT),Long An,2,1,2,5,False,12/01/2024,0,29/04/2023,False,Affluent,25,Bronze,offline,0.1983,Low,2
52182,Lê Thu Mai,692,female,50,Lao động phổ thông,45210181,13000000,Phường Bến Thành (Q1),Cần Thơ,3,3,1,2,False,01/07/2024,0,15/04/2022,False,Mass,10,Bronze,offline,0.3144,Low,2
52183,Đặng Thu Chi,648,female,80,Kế toán/Tài chính,30672465,33000000,Phường Chợ Quán (Q5),Cần Thơ,3,1,3,2,False,16/05/2023,0,02/08/2021,False,Emerging,16,Bronze,offline,0.323,Low,2
52184,Hoàng Kim Duyên,736,female,62,Giáo viên/Giảng viên,57775599,32000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,3,3,3,5,False,28/12/2024,0,14/03/2022,False,Emerging,28,Bronze,offline,0.2279,Low,2
52185,Đặng Anh Mai,706,female,59,Chủ Doanh nghiệp nhỏ,198270946,92000000,Phường 7 (Q7),Đồng Nai,2,0,3,8,False,02/05/2024,0,07/12/2022,False,Priority,39,Silver,offline,0.1395,Low,4
52186,Mai Văn Duyên,800,female,39,Quản lý/Lãnh đạo,483762611,135000000,Phường Tân Định (Q1),TP. Hồ Chí Minh,3,1,5,6,True,10/05/2025,375806192,07/04/2022,False,Priority,92,Gold,mobile,0.0488,Low,3
52187,Đặng Văn Thành,698,male,36,Kế toán/Tài chính,8082015,14000000,Thị trấn Tân Túc (BC),Long An,2,1,4,4,True,31/05/2025,24840252,29/03/2023,False,Mass,82,Silver,mobile,0.1971,Low,1
52188,Bùi Thu Tú,686,male,49,Giáo viên/Giảng viên,22018999,21000000,Phường Hòa Bình (Q11),TP. Hồ Chí Minh,2,1,4,4,False,07/12/2023,0,15/12/2022,False,Emerging,27,Bronze,offline,0.288,Low,1
52189,Vũ Hữu Hồng,733,female,41,Kỹ sư/Chuyên viên IT,179262579,62000000,Phường Hòa Bình (Q11),Long An,2,1,2,6,False,27/03/2025,0,26/02/2023,False,Priority,28,Bronze,offline,0.1657,Low,4
52190,Dương Thanh Yến,616,female,51,Nội trợ/Sinh viên,8561666,11000000,Phường Bến Thành (Q1),TP. Hồ Chí Minh,0,1,2,7,True,11/05/2025,6575328,22/08/2024,False,Mass,78,Bronze,mobile,0.2469,Low,1
52191,Dương Gia Anh,637,male,38,Lao động phổ thông,7294189,9000000,Phường Tân Định (Q1),Bình Dương,0,1,3,4,True,13/05/2025,2428039,16/03/2025,False,Mass,67,Bronze,mobile,0.2694,Low,1
52192,Nguyễn Thị Nam,729,male,29,Chủ Doanh nghiệp nhỏ,267860618,150000000,Phường 7 (Q7),TP. Hồ Chí Minh,2,1,5,8,True,19/06/2025,225296809,01/04/2023,False,Priority,100,Silver,mobile,0.0309,Low,3
52193,Trần Thị Yến,632,female,36,Kỹ sư/Chuyên viên IT,24255757,35000000,Phường An Hội (BT),Bình Dương,0,1,1,4,False,22/03/2025,0,07/12/2024,False,Affluent,18,Bronze,offline,0.3129,Low,1
52194,Lê Văn Dũng,687,male,49,Kế toán/Tài chính,16990344,24000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,2,1,3,1,False,25/12/2024,0,16/02/2023,False,Emerging,13,Bronze,offline,0.3217,Low,2
52195,Lê Gia Anh,704,male,45,Chủ Doanh nghiệp nhỏ,438652666,191000000,Thị trấn Tân Túc (BC),Bình Dương,4,1,2,3,False,07/12/2022,0,29/01/2021,False,Priority,17,Bronze,offline,0.1924,Low,4
52196,Trần Thu Tùng,687,male,35,Giáo viên/Giảng viên,45081316,33000000,Phường Quang Trung (GV),TP. Hồ Chí Minh,0,1,3,4,True,21/05/2025,24159973,01/10/2024,False,Emerging,71,Bronze,mobile,0.1494,Low,1
52197,Mai Thu Duyên,629,female,57,Kế toán/Tài chính,95536488,23000000,Phường Tân Định (Q1),TP. Hồ Chí Minh,3,1,1,5,False,20/05/2023,0,30/01/2022,False,Emerging,22,Bronze,offline,0.3108,Low,2
52198,Trần Ngọc Vũ,640,male,64,Lao động phổ thông,18209146,10000000,Thị trấn Tân Túc (BC),Bình Dương,2,1,2,2,False,22/12/2024,0,22/09/2022,False,Mass,14,Bronze,offline,0.3833,Low,2
52199,Dương Thanh Huy,684,male,51,Kế toán/Tài chính,27947036,35000000,Phường Tân Sơn Nhì (Tân Phú),TP. Hồ Chí Minh,2,1,4,4,False,23/03/2023,0,22/12/2022,False,Affluent,27,Bronze,offline,0.2592,Low,1
52200,Vũ Thị Yến,645,female,37,Giáo viên/Giảng viên,29977248,13000000,Phường 14 (Q12),TP. Hồ Chí Minh,3,1,2,6,False,25/01/2025,0,05/10/2021,True,Mass,28,Bronze,offline,0.3163,Low,2
52201,Đặng Anh Bảo,660,male,48,Hưu trí,5181635,6000000,Phường Hòa Bình (Q11),Đồng Nai,2,1,2,1,False,29/06/2023,0,19/02/2023,True,Mass,10,Bronze,offline,0.399,Low,2
52202,Trần Gia Vân,639,female,45,Nội trợ/Sinh viên,4972183,10000000,Phường Tân Sơn Nhì (Tân Phú),Bình Dương,1,1,4,1,True,19/05/2025,4200757,08/05/2024,True,Mass,60,Silver,mobile,0.3075,Low,1
52203,Bùi Đức Xuân,800,female,69,Chủ Doanh nghiệp nhỏ,62436806,78000000,Phường Hòa Bình (Q11),TP. Hồ Chí Minh,3,2,5,1,False,07/12/2022,0,28/09/2021,False,Priority,19,Bronze,offline,0.241,Low,4
52204,Lê Trần Tùng,610,male,68,Kinh doanh/Bán hàng,35360106,21000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,2,1,2,3,False,04/03/2024,0,01/02/2023,False,Emerging,17,Bronze,offline,0.3708,Low,2
52205,Bùi Xuân Bảo,776,male,60,Kỹ sư/Chuyên viên IT,95888646,71000000,Linh Trung (TP Thủ Đức),TP. Hồ Chí Minh,2,1,5,6,True,26/06/2025,119661024,16/12/2022,False,Priority,92,Silver,mobile,0.0683,Low,3
52206,Mai Hữu Thành,739,male,44,Quản lý/Lãnh đạo,99574184,55000000,Phường 7 (Q7),TP. Hồ Chí Minh,3,0,2,5,False,30/06/2024,0,02/10/2021,False,Affluent,25,Bronze,offline,0.1853,Low,2
52207,Đặng Kim Hưng,681,male,32,Lao động phổ thông,9140164,10000000,Xã Vĩnh Lộc A (BC),Tỉnh khác,0,1,1,3,False,03/03/2025,0,06/02/2025,False,Mass,14,Bronze,offline,0.3381,Low,1
52208,Lê Trần Quang,759,male,62,Hưu trí,64895203,20000000,Phường 7 (Q7),Bình Dương,2,2,1,5,False,28/10/2023,0,04/04/2023,False,Emerging,22,Bronze,offline,0.2505,Low,2
52209,Trần Thu Yến,696,female,51,Nhân viên văn phòng/Công chức,30337980,23000000,Linh Trung (TP Thủ Đức),Bà Rịa - Vũng Tàu,2,1,4,3,False,06/05/2024,0,14/02/2023,False,Emerging,23,Bronze,offline,0.2827,Low,2
52210,Nguyễn Minh Hưng,675,male,53,Hưu trí,115555049,17000000,Phường Bến Thành (Q1),TP. Hồ Chí Minh,3,1,3,3,False,04/02/2023,0,11/02/2022,False,Emerging,20,Bronze,offline,0.2995,Low,2
52211,Dương Hữu Trung,677,male,30,Lao động phổ thông,15252327,14000000,Phường 7 (Q7),Tỉnh khác,4,0,1,1,False,08/10/2022,0,12/05/2021,False,Mass,7,Bronze,offline,0.353,Low,2
52212,Trần Trần Dương,800,female,45,Kế toán/Tài chính,11082375,27000000,Phường Bến Thành (Q1),TP. Hồ Chí Minh,0,1,2,4,True,07/05/2025,39135086,04/10/2024,False,Emerging,75,Bronze,mobile,0.1653,Low,1
52213,Bùi Ngọc Ánh,767,female,46,Kế toán/Tài chính,19760306,28000000,Phường 14 (Q12),Long An,3,1,3,3,True,13/06/2025,32366082,02/12/2021,False,Emerging,72,Gold,mobile,0.1688,Low,2
52214,Đặng Gia Duyên,623,female,39,Lao động phổ thông,20895231,9000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,2,1,2,2,False,15/05/2024,0,09/05/2023,False,Mass,14,Bronze,offline,0.4007,Medium,2
52215,Trần Thu Hồng,775,female,44,Kế toán/Tài chính,7862191,19000000,Thị trấn Tân Túc (BC),Tiền Giang,1,2,2,5,False,25/04/2024,0,07/11/2023,False,Emerging,25,Bronze,offline,0.278,Low,1
52216,Trần Xuân Duyên,683,female,88,Giáo viên/Giảng viên,13752407,15000000,Phường Vĩnh Hội (Q4),TP. Hồ Chí Minh,0,1,2,2,True,30/06/2025,29830285,28/06/2025,True,Emerging,68,Bronze,mobile,0.2287,Low,1
52217,Dương Ngọc Trung,681,male,66,Nội trợ/Sinh viên,16443790,8000000,Phường Hòa Bình (Q11),TP. Hồ Chí Minh,1,1,1,4,False,29/03/2025,0,16/04/2024,True,Mass,18,Bronze,offline,0.3226,Low,1
52218,Nguyễn Anh Tùng,800,male,47,Quản lý/Lãnh đạo,151029445,145000000,Phường Quang Trung (GV),TP. Hồ Chí Minh,3,1,2,6,False,31/10/2022,0,01/12/2021,False,Priority,28,Bronze,offline,0.1678,Low,4
52219,Nguyễn Anh Linh,661,female,59,Kinh doanh/Bán hàng,17485561,10000000,Phường Quang Trung (GV),TP. Hồ Chí Minh,1,1,2,1,False,26/06/2024,0,28/02/2024,False,Mass,10,Bronze,offline,0.3753,Low,1
52220,Đặng Anh Nhiên,625,male,70,Lao động phổ thông,25680752,16000000,Thị trấn Tân Túc (BC),Tiền Giang,0,1,2,2,True,23/05/2025,9987466,20/05/2025,False,Emerging,60,Bronze,mobile,0.2772,Low,1
52221,Mai Hoàng Mai,705,female,25,Kế toán/Tài chính,5685654,21000000,Phường Vĩnh Hội (Q4),TP. Hồ Chí Minh,0,1,1,5,True,31/05/2025,11846490,05/02/2025,False,Emerging,67,Bronze,mobile,0.1729,Low,1
52222,Đặng Quang Vân,767,female,29,Giáo viên/Giảng viên,38677683,25000000,Phường 2 (Tân Bình),Bình Dương,1,1,3,3,False,01/05/2024,0,28/08/2023,False,Emerging,20,Bronze,offline,0.2717,Low,1
52223,Lê Gia Chi,667,female,33,Giáo viên/Giảng viên,8242276,15000000,Phường Vĩnh Hội (Q4),TP. Hồ Chí Minh,3,0,4,2,False,14/05/2023,0,02/02/2022,True,Emerging,20,Bronze,offline,0.3559,Low,2
52224,Nguyễn Hoàng Minh,735,male,63,Quản lý/Lãnh đạo,57958625,46000000,Xã Vĩnh Lộc A (BC),Cần Thơ,3,1,3,3,False,28/07/2024,0,06/04/2022,False,Affluent,20,Bronze,offline,0.2249,Low,2
52225,Hoàng Quang Bảo,642,male,42,Hưu trí,11894174,12000000,Xã Xuân Thới Đông (HM),TP. Hồ Chí Minh,1,0,2,1,False,04/10/2023,0,07/08/2023,True,Mass,10,Bronze,offline,0.395,Low,1
52226,Nguyễn Ngọc Ánh,715,female,69,Quản lý/Lãnh đạo,109156366,120000000,Phường Quang Trung (GV),TP. Hồ Chí Minh,3,1,3,8,False,26/07/2024,0,16/06/2022,False,Priority,39,Silver,offline,0.1467,Low,4
52227,Bùi Kim Hoàng,628,male,62,Nội trợ/Sinh viên,18855252,10000000,Phường Chợ Quán (Q5),TP. Hồ Chí Minh,0,1,3,4,False,02/01/2025,0,29/08/2024,False,Mass,24,Bronze,offline,0.3699,Low,1
52228,Hoàng Anh Yến,671,female,77,Nhân viên văn phòng/Công chức,19633156,11000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,3,0,3,2,False,25/03/2025,0,18/10/2021,False,Mass,16,Bronze,offline,0.3494,Low,2
52229,Trần Kim Yến,800,female,57,Chủ Doanh nghiệp nhỏ,310252722,178000000,Xã Vĩnh Lộc A (BC),TP. Hồ Chí Minh,1,1,3,5,False,25/12/2024,0,12/11/2023,False,Priority,28,Bronze,offline,0.1716,Low,4
52230,Phạm Thanh Quang,720,male,44,Nhân viên văn phòng/Công chức,77651011,17000000,Phường Hòa Bình (Q11),Đồng Nai,4,1,2,5,False,19/03/2021,0,23/01/2021,False,Emerging,25,Bronze,offline,0.2543,Low,2
52231,Đặng Minh Vi,710,female,79,Kinh doanh/Bán hàng,5615996,14000000,Phường Vĩnh Hội (Q4),Bình Dương,0,1,1,3,True,30/05/2025,3020956,18/04/2025,False,Mass,56,Bronze,mobile,0.212,Low,1
52232,Nguyễn Quang Khoa,619,male,42,Kinh doanh/Bán hàng,18022692,13000000,Phường 14 (Q12),TP. Hồ Chí Minh,0,1,4,1,True,21/06/2025,6650215,15/06/2025,True,Mass,61,Bronze,mobile,0.3059,Low,1
52233,Trần Anh Tùng,628,male,47,Nội trợ/Sinh viên,10875816,11000000,Phường Quang Trung (GV),Tỉnh khác,0,1,2,3,False,11/03/2025,0,22/10/2024,False,Mass,17,Bronze,offline,0.387,Low,1
52234,Vũ Hoàng Hương,581,female,48,Hưu trí,12399651,6000000,Linh Trung (TP Thủ Đức),Bà Rịa - Vũng Tàu,1,0,4,2,False,29/04/2024,0,06/07/2023,False,Mass,20,Bronze,offline,0.455,Medium,1
52235,Trần Ngọc Vũ,700,male,33,Hưu trí,29455657,21000000,Phường 14 (Q12),TP. Hồ Chí Minh,1,1,3,2,False,16/01/2025,0,30/07/2023,False,Emerging,16,Bronze,offline,0.2955,Low,1
52236,Mai Thu Quang,713,male,62,Kế toán/Tài chính,46849915,28000000,Phường Tân Sơn Nhì (Tân Phú),Tỉnh khác,2,1,2,3,False,17/03/2023,0,29/08/2022,False,Emerging,17,Bronze,offline,0.2634,Low,2
52237,Đặng Quang Quang,626,male,54,Nội trợ/Sinh viên,4462299,13000000,Phường Vĩnh Hội (Q4),TP. Hồ Chí Minh,0,0,1,1,True,04/06/2025,7087694,25/05/2025,True,Mass,52,Bronze,mobile,0.3158,Low,1
52238,Trần Trần Trọng,691,male,41,Kinh doanh/Bán hàng,33836468,42000000,Phường Quang Trung (GV),TP. Hồ Chí Minh,3,1,3,3,False,19/10/2022,0,13/05/2022,False,Affluent,20,Bronze,offline,0.2484,Low,2
52239,Trần Trần Hồng,701,female,40,Nhân viên văn phòng/Công chức,23899640,28000000,Phường Thắng Lợi (Q10),TP. Hồ Chí Minh,3,0,2,3,False,19/06/2024,0,30/05/2022,False,Emerging,17,Bronze,offline,0.2715,Low,2
52240,Bùi Đức Lan,693,female,57,Lao động phổ thông,5015151,9000000,Phường Thắng Lợi (Q10),Bình Dương,2,1,1,2,False,25/07/2022,0,24/07/2022,False,Mass,10,Bronze,offline,0.3479,Low,2
52241,Bùi Trần Anh,632,male,66,Giáo viên/Giảng viên,6677019,12000000,Linh Trung (TP Thủ Đức),Tỉnh khác,0,1,3,3,True,18/05/2025,31953646,24/04/2025,False,Mass,75,Bronze,mobile,0.2819,Low,1
52242,Phạm Anh Tùng,707,male,63,Kế toán/Tài chính,67326930,23000000,Phường Hòa Bình (Q11),Tiền Giang,2,1,2,3,False,08/05/2023,0,05/12/2022,False,Emerging,17,Bronze,offline,0.2691,Low,2
52243,Dương Xuân Tùng,671,male,65,Hưu trí,23302202,19000000,Phường Bến Thành (Q1),TP. Hồ Chí Minh,4,0,1,5,False,24/06/2024,0,01/05/2021,False,Emerging,22,Bronze,offline,0.2939,Low,2
52244,Vũ Xuân Lan,652,female,42,Kỹ sư/Chuyên viên IT,26413446,34000000,Phường Chợ Quán (Q5),TP. Hồ Chí Minh,1,1,2,1,False,04/01/2024,0,11/12/2023,False,Emerging,10,Bronze,offline,0.3313,Low,1
52245,Trần Quang Phúc,699,male,71,Kế toán/Tài chính,39942237,17000000,Phường 7 (Q7),TP. Hồ Chí Minh,1,1,1,1,False,06/03/2025,0,04/05/2024,False,Emerging,7,Bronze,offline,0.3133,Low,1
52246,Trần Hữu Duyên,743,female,44,Kế toán/Tài chính,41814271,31000000,Phường Tân Sơn Nhì (Tân Phú),TP. Hồ Chí Minh,2,1,2,5,False,29/03/2023,0,15/07/2022,False,Emerging,25,Bronze,offline,0.2338,Low,1
52247,Trần Thị Xuân,694,female,26,Kỹ sư/Chuyên viên IT,25161034,25000000,Phường 2 (Tân Bình),Tiền Giang,2,0,1,1,False,10/10/2023,0,03/04/2023,True,Emerging,7,Bronze,offline,0.3079,Low,2
52248,Bùi Xuân Bảo,757,male,40,Kỹ sư/Chuyên viên IT,115009415,51000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,3,1,2,8,True,06/06/2025,19615898,26/02/2022,False,Affluent,80,Gold,mobile,0.0411,Low,4
